PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
GA,23580,"Gainesville, GA",41-0000,Sales and Related Occupations,major,"7,120",3.7,84.121,0.83,18.69,"38,880",3.8,8.07,9.05,11.75,22.68,35.91,"16,780","18,830","24,440","47,180","74,690",,
GA,23580,"Gainesville, GA",43-0000,Office and Administrative Support Occupations,major,"12,250",2.9,144.709,0.94,16.27,"33,850",2.1,9.1,11.34,15,19.44,25.05,"18,930","23,600","31,190","40,430","52,110",,
GA,23580,"Gainesville, GA",45-0000,"Farming, Fishing, and Forestry Occupations",major,520,21.6,6.114,1.85,12.11,"25,180",4.4,7.96,8.92,10.53,12.25,21.89,"16,550","18,560","21,910","25,480","45,530",,
GA,23580,"Gainesville, GA",47-0000,Construction and Extraction Occupations,major,"2,740",6.7,32.349,0.8,19.22,"39,970",2.9,10.09,13.45,17.22,23.41,31.17,"21,000","27,980","35,820","48,690","64,830",,
GA,23580,"Gainesville, GA",49-0000,"Installation, Maintenance, and Repair Occupations",major,"3,780",7.9,44.701,1.15,19.64,"40,850",2.4,11.39,13.87,17.87,24.23,31.15,"23,690","28,850","37,160","50,400","64,790",,
GA,23580,"Gainesville, GA",51-0000,Production Occupations,major,"13,310",6.6,157.231,2.48,14.86,"30,920",3.2,8.86,10.58,13.32,17.6,23.55,"18,430","22,010","27,700","36,600","48,970",,
GA,23580,"Gainesville, GA",53-0000,Transportation and Material Moving Occupations,major,"9,250",5.4,109.269,1.56,15.04,"31,280",3.4,8.98,10.44,12.27,17.95,25.39,"18,670","21,710","25,530","37,330","52,810",,
GA,25980,"Hinesville, GA",11-0000,Management Occupations,major,850,5.4,49.237,0.96,39.74,"82,660",5.2,16.11,24.83,36.69,48.88,69.69,"33,500","51,640","76,320","101,660","144,960",,
GA,25980,"Hinesville, GA",13-0000,Business and Financial Operations Occupations,major,940,2.2,54.319,1.04,30.31,"63,040",4.5,14.84,22.88,29.92,37.41,45.11,"30,860","47,590","62,220","77,810","93,820",,
GA,25980,"Hinesville, GA",15-0000,Computer and Mathematical Occupations,major,400,44,23.131,0.77,,,,,,,,,,,,,,,
GA,25980,"Hinesville, GA",17-0000,Architecture and Engineering Occupations,major,290,5.5,16.514,0.94,35.47,"73,780",2,20.18,25.47,34.33,43.34,50.88,"41,970","52,970","71,400","90,150","105,830",,
GA,25980,"Hinesville, GA",19-0000,"Life, Physical, and Social Science Occupations",major,200,9.9,11.756,1.46,30.84,"64,150",4.1,20.22,23.83,28.99,35.86,48.14,"42,060","49,560","60,310","74,590","100,120",,
GA,25980,"Hinesville, GA",21-0000,Community and Social Service Occupations,major,230,6.3,13.526,0.92,24.38,"50,700",13.6,11.98,15.84,21.04,35.85,39.32,"24,930","32,940","43,760","74,570","81,790",,
GA,25980,"Hinesville, GA",23-0000,Legal Occupations,major,70,7.6,3.824,0.5,,,,,,,,,,,,,,,
GA,25980,"Hinesville, GA",25-0000,"Education, Training, and Library Occupations",major,"1,960",2.8,112.918,1.84,20.85,"43,360",5.1,9,11.65,19.4,28.4,35.06,"18,720","24,230","40,350","59,070","72,930",,
GA,25980,"Hinesville, GA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,90,11.9,5.451,0.4,26.93,"56,020",8.2,10.87,16.77,25.59,33.77,42.8,"22,600","34,880","53,230","70,240","89,020",,
GA,25980,"Hinesville, GA",29-0000,Healthcare Practitioners and Technical Occupations,major,860,20.3,49.589,0.83,33.2,"69,050",5.5,16.63,19.95,26.72,35.71,55.34,"34,580","41,490","55,570","74,270","115,110",,
GA,25980,"Hinesville, GA",31-0000,Healthcare Support Occupations,major,310,18.9,18.089,0.63,16.44,"34,190",6.2,10.3,12.3,16.29,20.22,22.88,"21,420","25,580","33,880","42,050","47,590",,
GA,25980,"Hinesville, GA",33-0000,Protective Service Occupations,major,530,10.7,30.606,1.28,19.73,"41,040",2.4,11.49,16.14,18.8,22.96,27.91,"23,900","33,560","39,110","47,760","58,050",,
GA,25980,"Hinesville, GA",35-0000,Food Preparation and Serving Related Occupations,major,"2,010",3.8,116.218,1.26,9.7,"20,170",3,7.79,8.21,8.92,9.95,13.49,"16,190","17,080","18,560","20,700","28,050",,
GA,25980,"Hinesville, GA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,540,8,31.298,1.01,12.15,"25,270",5.5,8.14,9.03,10.77,13.59,18.57,"16,920","18,780","22,390","28,270","38,640",,
GA,25980,"Hinesville, GA",39-0000,Personal Care and Service Occupations,major,360,27.7,20.529,0.57,10.86,"22,600",5.6,7.84,8.43,9.44,11.79,17.11,"16,310","17,530","19,640","24,530","35,590",,
GA,25980,"Hinesville, GA",41-0000,Sales and Related Occupations,major,"1,530",5.7,88.248,0.87,12.88,"26,790",4.8,7.79,8.35,9.31,13.97,22.25,"16,200","17,380","19,360","29,050","46,290",,
GA,25980,"Hinesville, GA",43-0000,Office and Administrative Support Occupations,major,"2,560",8.7,147.868,0.96,17.09,"35,550",3.5,9.67,12.22,16.39,20.76,25.43,"20,110","25,410","34,090","43,180","52,890",,
GA,25980,"Hinesville, GA",45-0000,"Farming, Fishing, and Forestry Occupations",major,50,0.4,2.821,0.85,12.38,"25,760",8.7,8.07,9.04,13.18,14.57,16.26,"16,800","18,800","27,410","30,320","33,810",,
GA,25980,"Hinesville, GA",47-0000,Construction and Extraction Occupations,major,480,13.2,27.52,0.68,20.89,"43,450",3.4,10.9,15,21.12,26.6,30.01,"22,660","31,190","43,930","55,330","62,410",,
GA,25980,"Hinesville, GA",49-0000,"Installation, Maintenance, and Repair Occupations",major,920,5.8,53.05,1.37,22.48,"46,770",3.5,11.68,15.91,21.3,28.3,35.34,"24,290","33,100","44,310","58,860","73,500",,
GA,25980,"Hinesville, GA",51-0000,Production Occupations,major,"1,200",2.7,68.999,1.09,19.69,"40,960",2.3,12.59,16.53,18.7,22.42,27.93,"26,190","34,390","38,890","46,630","58,090",,
GA,25980,"Hinesville, GA",53-0000,Transportation and Material Moving Occupations,major,940,8,54.487,0.78,,,,,,,,,,,,,,,
GA,31420,"Macon, GA",11-0000,Management Occupations,major,"4,540",4.1,45.968,0.9,47.16,"98,100",2.5,19.28,27.94,39.62,57,84.7,"40,100","58,120","82,400","118,550","176,170",,
GA,31420,"Macon, GA",13-0000,Business and Financial Operations Occupations,major,"5,190",7.5,52.573,1,27.53,"57,270",3,15.88,19.6,24.19,31.09,42.84,"33,020","40,770","50,320","64,660","89,110",,
GA,31420,"Macon, GA",15-0000,Computer and Mathematical Occupations,major,"1,610",4.9,16.353,0.55,34.97,"72,740",3.9,16.56,22.89,32.07,43.4,53.64,"34,450","47,600","66,700","90,270","111,570",,
GA,31420,"Macon, GA",17-0000,Architecture and Engineering Occupations,major,690,8.5,7.02,0.4,34.02,"70,770",2,19.56,25.44,32.32,40.9,53.12,"40,670","52,910","67,220","85,070","110,490",,
GA,31420,"Macon, GA",19-0000,"Life, Physical, and Social Science Occupations",major,330,9,3.3,0.41,30.99,"64,460",6.6,15.8,20.51,26.19,34.34,47.66,"32,870","42,660","54,470","71,420","99,130",,
GA,31420,"Macon, GA",21-0000,Community and Social Service Occupations,major,"1,590",3.8,16.069,1.09,17.88,"37,190",6.8,8.3,11.4,17.03,22.89,29.4,"17,260","23,720","35,430","47,610","61,140",,
GA,31420,"Macon, GA",23-0000,Legal Occupations,major,690,7.9,7.011,0.91,40.72,"84,710",8.3,15.89,21.13,28.43,46.73,85.48,"33,050","43,940","59,120","97,200","177,800",,
GA,31420,"Macon, GA",25-0000,"Education, Training, and Library Occupations",major,"5,640",8.2,57.073,0.93,23.01,"47,850",8.1,8.58,11.55,22.32,29.22,36.88,"17,840","24,030","46,430","60,780","76,700",,
GA,31420,"Macon, GA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,740,13,7.459,0.55,22.09,"45,950",4.9,9.54,13.03,18.86,26.74,37.06,"19,840","27,110","39,240","55,610","77,070",,
GA,31420,"Macon, GA",29-0000,Healthcare Practitioners and Technical Occupations,major,"8,460",2.7,85.672,1.44,32.36,"67,310",4.9,12.86,18.72,25.86,35.42,50.85,"26,740","38,940","53,780","73,670","105,780",,
GA,31420,"Macon, GA",31-0000,Healthcare Support Occupations,major,"3,460",5.5,35.055,1.21,12.75,"26,520",2.1,8.49,9.79,11.68,14.94,18.22,"17,660","20,360","24,300","31,070","37,900",,
GA,31420,"Macon, GA",33-0000,Protective Service Occupations,major,"2,660",7.7,26.938,1.13,18.67,"38,820",3.1,10.61,14,17.52,21.76,27.9,"22,060","29,110","36,430","45,260","58,040",,
GA,31420,"Macon, GA",35-0000,Food Preparation and Serving Related Occupations,major,"9,130",5.5,92.507,1,9.89,"20,570",1.6,7.86,8.31,9.06,10.47,13.45,"16,340","17,280","18,850","21,780","27,980",,
GA,31420,"Macon, GA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"3,480",3.7,35.238,1.14,11.09,"23,070",2.7,7.98,8.6,9.7,12.47,15.09,"16,590","17,880","20,180","25,950","31,380",,
GA,31420,"Macon, GA",39-0000,Personal Care and Service Occupations,major,"2,210",8.6,22.424,0.62,10.72,"22,300",4,7.8,8.27,9.05,11.04,17.03,"16,230","17,200","18,830","22,960","35,430",,
GA,31420,"Macon, GA",41-0000,Sales and Related Occupations,major,"11,250",5.4,113.883,1.12,14.9,"30,980",2.9,7.95,8.76,11.13,16.97,26.55,"16,540","18,220","23,150","35,310","55,220",,
GA,31420,"Macon, GA",43-0000,Office and Administrative Support Occupations,major,"16,950",2.2,171.625,1.11,16.24,"33,770",1.7,9.25,12.19,14.95,18.81,24.83,"19,240","25,360","31,090","39,130","51,640",,
GA,31420,"Macon, GA",45-0000,"Farming, Fishing, and Forestry Occupations",major,300,7.7,3.019,0.91,16.5,"34,310",6.1,10.86,12.57,15.79,20.2,24.73,"22,590","26,150","32,850","42,020","51,430",,
GA,31420,"Macon, GA",47-0000,Construction and Extraction Occupations,major,"3,080",4.4,31.18,0.78,17.75,"36,920",2.2,10.12,12.74,16.47,21.69,27.43,"21,050","26,500","34,250","45,110","57,060",,
GA,31420,"Macon, GA",49-0000,"Installation, Maintenance, and Repair Occupations",major,"4,600",6.8,46.609,1.2,20.45,"42,530",3,10.41,13.54,18.54,25.72,33.64,"21,640","28,170","38,570","53,490","69,970",,
GA,31420,"Macon, GA",51-0000,Production Occupations,major,"5,790",7.6,58.636,0.93,17.71,"36,840",3.5,9.28,11.87,16.45,21.17,28.45,"19,310","24,700","34,220","44,040","59,180",,
GA,31420,"Macon, GA",53-0000,Transportation and Material Moving Occupations,major,"6,360",8.9,64.39,0.92,14.23,"29,600",3.3,8.32,9.54,12.62,16.74,21.05,"17,300","19,840","26,250","34,820","43,770",,
GA,40660,"Rome, GA",11-0000,Management Occupations,major,"1,850",7.2,49.851,0.98,47.35,"98,490",4.3,15.42,25.76,38.88,58.75,84.84,"32,070","53,590","80,860","122,200","176,460",,
GA,40660,"Rome, GA",13-0000,Business and Financial Operations Occupations,major,970,5.4,26.049,0.5,26.85,"55,850",2.9,13.42,17.69,25.1,33.93,40.69,"27,900","36,790","52,200","70,580","84,640",,
